-68.39047143540915,0.27420872028332965,-26.926514
-25.031766706179866,2.114900261685424,-45.748779
-33.54823960925065,-37.92024350771678,-38.040771
-28.25591091292349,-35.166747315323384,-40.419189
-39.20235308524636,-18.91853331990123,-40.294189
-88.36328495065499,23.466414941779178,-9.767334
-41.86129014190016,11.853982603846738,-39.623291
-21.073031694604516,-27.6455575645643,-44.023193
-21.046284241303617,-3.1129016164740726,-46.738525
-38.11894421620485,-42.442406113350586,-35.026123
-63.80269164297886,35.23610241471042,-23.758057
-53.132893557013205,-40.67974919389591,-29.188721
-7.571029381352664,-2.1265915540995812,-48.827393
-60.292511973564814,4.737785945830858,-31.536865
-68.80357110251045,28.704207108274094,-22.611572
-26.217823585369786,-29.2968325137381,-42.447021
-54.82438505226392,11.20007159575918,-33.876709
-25.552474345504613,-20.934453825514282,-44.227783
-12.33459772654588,-7.769911953301029,-48.138916
-13.877590332024047,16.742116458307702,-46.533447
-19.041227111440335,-9.299220795472628,-46.941162
-65.64482399741348,-18.546362417436825,-27.499268
-22.156783865221026,-1.233609386885151,-46.497314
-52.28192520446285,-24.51247077164553,-33.785889
-60.23295173827713,31.661259299459893,-26.889893
-88.37703074661081,4.886942524793241,-12.376221
-10.813560180114825,-12.974263642662537,-47.986572
-21.198982066587433,-22.55316400807091,-44.975342
-26.78974806833115,-2.5725907763197373,-45.38208
-43.65890812067037,-4.033997067982529,-39.730225
-68.03164647330706,-15.997842214331843,-26.362061
-83.78730538506076,10.334626043785352,-15.539307
-26.66054327907294,-1.5206775167432944,-45.41626
-71.83691486410453,2.757919596371064,-24.631592
-17.12936446818734,-12.340315560265513,-47.079834
-24.21680664788926,2.0616084887840493,-45.948486
-84.93657298883771,33.267864162550744,-9.918213
-26.81114980845959,-34.63700367759258,-40.955322
-37.51535205230164,27.1186721815802,-38.446533
-16.834682191899937,25.290205114354315,-44.382568
-46.132514721050384,-20.064503377778436,-37.357178
-40.09442582512795,13.24533537057668,-40.12915
-17.6826542465252,8.775576432344788,-46.897217
-78.4293273828711,16.12077616941427,-18.759033
-41.558173227962534,23.67196449942019,-37.744385
-46.4535890583925,30.202621556938496,-34.115479
-48.865976387486654,36.06818813541206,-31.285889
-33.39443146688886,-22.73294199052839,-41.695068
-39.273346026821685,39.85205729831154,-33.969482
-15.937753879613734,-4.817401478018973,-47.685791
-19.54035911038835,-21.31413277733401,-45.522705
-7.124318243992407,-1.7620451678847346,-48.87085
-56.286111608392275,-16.738941066227802,-32.993896
-9.995186794410358,-2.6310193590602404,-48.566162
-23.11412696848796,-24.778494282019132,-44.14917
-10.020041088702305,-0.7453562595601602,-48.554932
-45.37333722932542,35.45843860985189,-33.020264
-27.980319951294046,-27.517535767674424,-42.371338
-67.3957424336003,9.772521891178535,-26.959717
-76.27357725390965,3.9786669211986307,-21.559326
-10.4058891702194,8.355865259249256,-48.046143
-11.670139590586222,-2.6952087023163935,-48.355713
-26.092980297195407,37.79147240436389,-38.826416
-37.09415107471198,23.563057674963165,-39.423096
-56.578443711653705,-6.9835551217600695,-33.643311
-22.482609459617446,-5.338971870786082,-46.386963
-53.232426604029335,22.480860511639996,-32.8479
-28.898024637145483,-16.099232909913145,-44.003174
-9.960346912344171,9.4371370868081,-47.999268
-8.966829859178162,-1.6984848989222567,-48.682861
-43.98909772716317,10.983939757440764,-38.869873
